,LON,LAT,NAME,CLUSTER_kmeans(k),CLUSTERS_DBSCAN,CLUSTER_HDBSCAN,CLUSTER_hybrid
0,28.17858,-25.73882,11th Street Taxi Rank,15,0,19,19
1,28.1766,-25.73795,81 Bazaar Street Taxi Rank,15,0,19,19
2,27.832390000000004,-26.53722,Adams Road Taxi Rank,5,-1,-1,26
3,28.125140000000002,-26.266659999999998,Alberton City Mall Taxi Rank,33,-1,-1,41
4,28.101440000000004,-26.10567,Alexandra Main Taxi Rank,18,1,55,55
5,28.10125,-26.10605,Alexandra Main Taxi Rank,18,1,55,55
6,28.10185,-26.10537,Alexandra Main Taxi Rank,18,1,55,55
7,28.10165,-26.104789999999998,Alexandra Taxi Rank,18,1,55,55
8,28.101509999999998,-26.10594,Alexandra Taxi Rank,18,1,55,55
9,28.101999999999997,-26.10576,Alexandra Taxi Rank,18,1,55,55
10,28.512059999999998,-26.43641,Alra Park Taxi Rank,59,-1,-1,13
11,28.19932,-26.02136,Andrew Mapheto Drive Taxi Rank,51,2,40,40
12,28.19006,-25.74244,Andries Street Taxi Rank,15,0,19,19
13,28.190140000000003,-25.741970000000002,Andries Street Taxi Rank,15,0,19,19
14,28.1901,-25.74185,Andries Street Taxi Rank,15,0,19,19
15,28.280359999999998,-26.15972,Atlasville Taxi Rank,14,-1,-1,44
16,27.94085,-26.25974,Bara Taxi Rank,20,3,61,61
17,27.940379999999998,-26.25961,Bara Taxi Rank,20,3,61,61
18,27.94234,-26.259729999999998,Bara Taxi Rank,20,3,61,61
19,27.942009999999996,-26.25923,Baragwanath Taxi Rank,20,3,61,61
20,27.94325,-26.25931,Baragwanath Taxi Rank,20,3,61,61
21,27.942079999999997,-26.2599,Baragwanath Taxi Rank,20,3,61,61
22,27.937109999999997,-26.259059999999998,Baragwanath Taxi Rank,20,3,61,61
23,27.94081,-26.259,Baragwanath Taxi Rank,20,3,61,61
24,27.70334,-26.282709999999998,Bekkersdal Taxi Rank,37,-1,-1,57
25,28.18045,-25.73836,Belle Ombre Taxi Rank,15,0,19,19
26,28.048840000000002,-26.10024,Benmore Shopping Centre Taxi Rank,18,-1,54,54
27,28.04962,-26.10097,"Benmore Taxi Rank, Grayston Drive",18,-1,54,54
28,28.313240000000004,-26.19837,Benoni Station Taxi Rank,14,4,43,43
29,28.3117,-26.19925,Benoni Station Taxi Rank,14,4,43,43
30,28.311459999999997,-26.1994,Benoni Station Taxi Rank,14,4,43,43
31,28.312720000000002,-26.19864,Benoni Station Taxi Rank,14,4,43,43
32,28.31066,-26.19764,Benoni Station Taxi Rank,14,4,43,43
33,28.31069,-26.199820000000003,Benoni Station Taxi Rank,14,4,43,43
34,28.31095,-26.19967,Benoni Station Taxi Rank,14,4,43,43
35,28.31046,-26.19996,Benoni Station Taxi Rank,14,4,43,43
36,28.309790000000003,-26.2004,Benoni Station Taxi Rank,14,4,43,43
37,28.234740000000002,-26.067520000000002,Birchleigh Station Taxi Rank,65,-1,29,29
38,28.23483,-26.067529999999998,Birchleigh Station Taxi Rank,65,-1,29,29
39,28.19112,-25.74036,Bloed Street Mall Taxi Rank,15,0,19,19
40,28.18913,-25.74055,Bloed Street Mall Taxi Rank,15,0,19,19
41,28.388040000000004,-26.38014,Bluegum View Taxi Rank,47,5,13,13
42,27.82767,-26.5628,Boitumelo Taxi Rank,60,-1,-1,26
43,28.252440000000004,-26.224009999999996,Boksburg Taxi Rank,43,-1,35,35
44,28.252090000000003,-26.2239,Boksburg Taxi Rank,43,-1,35,35
45,28.251820000000002,-26.22389,Boksburg Taxi Rank,43,-1,35,35
46,28.19616,-25.7388,Boom Street Taxi Rank`,15,0,19,19
47,27.79717,-26.691329999999997,Bophelong Taxi Rank,11,6,8,8
48,27.79727,-26.691309999999998,Bophelong Taxi Rank,11,6,8,8
49,27.797290000000004,-26.69285,Bophelong Taxi Rank,11,6,8,8
50,27.795859999999998,-26.69118,Bophelong Taxi Rank,11,6,8,8
51,27.796020000000002,-26.69155,"Bophelong Taxi Rank, Corner Dube Street and 12th Street",11,6,8,8
52,27.795920000000002,-26.69138,"Bophelong Taxi Rank, Dube Street",11,6,8,8
53,28.18473,-25.755570000000002,Bosmanstraat Station Taxi Rank,15,0,19,19
54,28.18324,-25.75561,Bosmanstraat Station Taxi Rank,15,0,19,19
55,28.18566,-25.7555,Bosmanstraat Station Taxi Rank,15,0,19,19
57,28.18478,-25.755570000000002,Bosmanstraat Station Taxi Rank,15,0,19,19
58,28.12847,-25.99577,Boulders Shopping Centre Taxi Rank,0,7,30,30
59,28.10292,-26.3124,Brackenhurst Taxi Rank,33,-1,-1,34
60,28.362040000000004,-26.24067,Brakpan Station Taxi Rank,57,8,18,18
61,28.36167,-26.23995,Brakpan Station Taxi Rank,57,8,18,18
62,28.36185,-26.24029,Brakpan Station Taxi Rank,57,8,18,18
63,28.36125,-26.23913,Brakpan Station Taxi Rank,57,8,18,18
64,28.36215,-26.240879999999997,Brakpan Station Taxi Rank,57,8,18,18
65,28.36178,-26.24015,Brakpan Station Taxi Rank,57,8,18,18
66,28.36187,-26.240340000000003,Brakpan Station Taxi Rank,57,8,18,18
67,28.36073,-26.238329999999998,Brakpan Station Taxi Rank,57,8,18,18
68,28.362059999999996,-26.2407,Brakpan Station Taxi Rank,57,8,18,18
69,28.036620000000003,-26.20034,Bree Taxi Rank,7,9,53,53
70,28.0359,-26.200470000000003,Bree Taxi Rank,7,9,53,53
71,28.03612,-26.20151,Bree Taxi Rank,7,9,53,53
72,28.037570000000002,-26.20134,Bree Taxi Rank,7,9,53,53
73,28.03725,-26.20139,Bree Taxi Rank,7,9,53,53
74,28.037509999999997,-26.20131,Bree Taxi Rank,7,9,53,53
75,28.03633,-26.20149,Bree Taxi Rank,7,9,53,53
76,28.0375,-26.20121,Bree Taxi Rank,7,9,53,53
77,28.0374,-26.20136,Bree Taxi Rank,7,9,53,53
78,28.036440000000002,-26.20148,Bree Taxi Rank,7,9,53,53
79,28.03645,-26.20084,Bree Taxi Rank,7,9,53,53
80,28.03657,-26.20035,Bree Taxi Rank,7,9,53,53
81,28.03655,-26.20146,Bree Taxi Rank,7,9,53,53
82,28.035940000000004,-26.20041,Bree Taxi Rank,7,9,53,53
83,28.03652,-26.20146,Bree Taxi Rank,7,9,53,53
84,28.03753,-26.201439999999998,Bree Taxi Rank,7,9,53,53
85,27.78302,-25.63586,Brits Taxi Rank,61,-1,-1,4
86,28.19561,-26.28998,Buhle Park Taxi Rank,2,-1,41,41
87,28.04259,-26.200029999999998,CBD A Taxi Rank,7,9,53,53
88,27.86523,-26.33295,"Capella Street Ext 9, Lenasia Taxi Rank",45,-1,-1,60
89,27.86528,-26.33297,"Capella Street Ext 9, Lenasia Taxi Rank",45,-1,-1,60
91,27.397090000000002,-26.352290000000004,Carletonville Main Taxi Rank,8,10,2,2
92,27.397059999999996,-26.352190000000004,Carletonville Main Taxi Rank,8,10,2,2
93,27.397370000000002,-26.35305,Carletonville Main Taxi Rank,8,10,2,2
94,28.08604,-25.49815,Central City Taxi Rank,42,11,5,5
95,28.08665,-25.4981,Central City Taxi Rank,42,11,5,5
96,27.79635,-26.15731,Chamdor Taxi Rank,62,-1,57,57
97,28.181490000000004,-26.344920000000002,Chris Hani Mall Taxi Rank,30,-1,41,41
98,28.183609999999998,-26.34522,Chris Hani Mall Taxi Rank,30,-1,41,41
99,28.18191,-26.34545,Chris Hani Mall Taxi Rank,30,-1,41,41
100,27.94022,-26.25928,Chris Hani Road Taxi Rank,20,3,61,61
101,27.94015,-26.25907,Chris Hani Road Taxi Rank,20,3,61,61
102,27.939870000000003,-26.25905,Chris Hani Road Taxi Rank,20,3,61,61
103,27.94013,-26.25907,Chris Hani Road Taxi Rank,20,3,61,61
104,28.747259999999997,-25.80485,Church Street Taxi Rank,52,-1,0,0
105,28.183529999999998,-25.75113,Corner Nana Sita Street and Sophie de Bruyn Taxi Rank,15,0,19,19
106,28.192970000000003,-25.7463,Corner Pretorius Street and Helen Joseph Street Taxi Rank,15,0,19,19
107,28.317140000000002,-25.79797,Corner Solomon Mahlangu Drive and Aterbury Road Taxi Rank,4,-1,-1,16
108,28.31731,-25.79825,Corner Solomon Mahlangu Drive and Atterbury Road Taxi Rank,4,-1,-1,16
109,27.97363,-26.187839999999998,Coronation Taxi Rank,20,-1,-1,61
110,27.93833,-26.01725,Cosmo City Taxi Rank,17,12,46,46
111,27.93743,-26.01687,Cosmo City Taxi Rank,17,12,46,46
112,27.93385,-26.019820000000003,Cosmo Taxi Rank,17,12,46,46
113,27.93804,-26.017310000000002,Cosmo Taxi Rank,17,12,46,46
114,27.937479999999997,-26.0177,Cosmocity Taxi Rank,17,12,46,46
115,27.937540000000002,-26.01754,Cosmocity Taxi Rank,17,12,46,46
116,27.834220000000002,-26.06181,Cradlestone Mall Taxi Rank,32,-1,-1,24
117,28.04167,-26.14292,Cradock Taxi Rank,66,13,52,52
118,28.04141,-26.14241,Cradock Taxi Rank,66,13,52,52
119,28.04167,-26.14237,Cradock Taxi Rank,66,13,52,52
120,28.04158,-26.14249,Cradock Taxi Rank (Rosebank),66,13,52,52
121,27.97302,-26.13214,Cresta Mall Taxi Rank,31,-1,-1,51
122,27.971559999999997,-26.129820000000002,Cresta Mall Taxi Rank,31,-1,-1,51
123,27.970959999999998,-26.12969,Cresta Mall Taxi Rank,31,-1,-1,51
124,28.53084,-25.67162,Cullinan Fourways Taxi Rank,21,-1,3,3
125,28.520559999999996,-25.67312,Cullinan Taxi Rank,21,-1,3,3
126,27.936359999999997,-26.301479999999998,Dark City Taxi Rank,20,-1,-1,58
127,28.71655,-25.6864,Dark City Taxi Rank,6,14,0,0
128,28.716279999999998,-25.686429999999998,"Dark City Taxi Rank, Ekangala G",6,14,0,0
129,28.41716,-26.15312,Daveyton Taxi Rank,27,15,17,17
130,28.416970000000003,-26.15175,Daveyton Taxi Rank,27,15,17,17
131,28.416590000000003,-26.15314,Daveyton Taxi Rank,27,15,17,17
132,28.41665,-26.152839999999998,Daveyton Taxi Rank,27,15,17,17
133,28.41718,-26.15261,Daveyton Taxi Rank,27,15,17,17
134,28.247940000000003,-26.31545,Dawn Park Taxi Rank,30,-1,-1,41
135,28.343420000000002,-25.72008,Denneboom Taxi Rank,38,16,15,15
136,28.33662,-25.71715,Denneboom Taxi Rank,38,16,15,15
137,28.33912,-25.718000000000004,Denneboom Taxi Rank,38,16,15,15
138,28.33897,-25.71781,Denneboom Taxi Rank,38,16,15,15
139,28.33645,-25.7172,Denneboom Taxi Rank,38,16,15,15
140,27.94068,-26.248829999999998,Diepkloof Taxi Rank,20,3,61,61
141,27.94002,-26.24982,Diepkloof Taxi Rank,20,3,61,61
142,28.018629999999998,-25.9424,Diepsloot Mall Taxi Rank,40,-1,12,12
143,28.02004,-25.942510000000002,Diepsloot Mall Taxi Rank,40,-1,12,12
144,28.022940000000002,-25.92247,Diepsloot Taxi Rank,40,-1,12,12
145,28.0156,-25.93165,Diepsloot Taxi Rank,40,-1,12,12
146,28.003859999999996,-25.93645,"Diepsloot Taxi Rank Extension 7, Nomavuka Drive",40,-1,12,12
147,28.00382,-25.93682,"Diepsloot Taxi Rank Extension 7, Nomavuka Drive",40,-1,12,12
148,27.80392,-26.229779999999998,Dobsonville Gardens Taxi Rank,1,-1,-1,63
149,27.87023,-26.21319,Dobsonville Taxi Rank,49,17,65,65
150,27.87104,-26.21493,Dobsonville Taxi Rank,49,17,65,65
151,27.87063,-26.21311,Dobsonville Taxi Rank,49,17,65,65
152,27.870659999999997,-26.21327,Dobsonville Taxi Rank,49,17,65,65
153,28.04911,-26.201629999999998,Doornfontain Taxi Rank,7,9,53,53
154,28.052659999999996,-26.19742,Doornfontein Station Taxi Rank,7,9,53,53
155,28.051170000000003,-26.19749,Doornfontein Taxi Rank,7,9,53,53
156,27.84413,-26.472409999999996,Drieziek D Taxi Rank,34,18,25,25
157,27.843940000000003,-26.47206,Drieziek Taxi Rank,34,18,25,25
158,27.844659999999998,-26.47237,Drieziek Taxi Rank,34,18,25,25
159,27.844340000000003,-26.47205,Drieziek Taxi Rank,34,18,25,25
160,27.84413,-26.472459999999998,Drieziek Taxi Rank,34,18,25,25
161,27.844359999999998,-26.47203,Drieziek Taxi Rank,34,18,25,25
162,27.843840000000004,-26.47229,Driezik Taxi Rank Corner Golden Highway and Street 07 Street,34,18,25,25
163,27.84341,-26.47223,"Driezik Taxi Rank, Corner Golden Highway and Street 07 Street",34,18,25,25
164,27.89312,-26.232509999999998,Dube Station Taxi Rank,49,-1,62,62
165,28.38847,-26.380090000000003,Duduza Ext 15 Taxi Rank,47,5,13,13
166,28.3892,-26.31053,Duduza Taxi Rank,10,19,14,14
167,28.3898,-26.31199,Duduza Taxi Rank,10,19,14,14
168,28.38873,-26.380540000000003,Duduza Taxi Rank,47,5,13,13
169,28.38972,-26.31212,Duduza Taxi Rank,10,19,14,14
170,28.389740000000003,-26.31209,Duduza Taxi Rank,10,19,14,14
171,28.388720000000003,-26.38053,Duduza Taxi Rank,47,5,13,13
172,28.38973,-26.3121,Duduza Taxi Rank,10,19,14,14
173,28.38978,-26.310809999999996,Duduza Taxi Rank,10,19,14,14
174,28.19039,-26.22552,Dukathole Taxi Rank,44,-1,35,35
175,28.435909999999996,-26.34985,Dunnottar Taxi Rank,10,-1,-1,13
176,28.283459999999998,-26.20874,Dunswart Station Taxi Rank,14,20,37,37
177,28.285829999999997,-26.20824,Dunswart Station Taxi Rank,14,20,37,37
178,28.287390000000002,-26.209429999999998,Dunswart Station Taxi Rank,14,20,37,37
179,28.28616,-26.20833,Dunswart Station Taxi Rank,14,20,37,37
180,28.2865,-26.208270000000002,Dunswart Station Taxi Rank,14,20,37,37
181,28.28342,-26.20918,Dunswart Taxi Rank,14,20,37,37
182,28.28395,-26.2089,Dunswart Taxi Rank,14,20,37,37
183,28.11893,-26.18215,East Gate Taxi Rank,39,-1,-1,45
184,28.26997,-25.7113,East Lynne A Taxi Rank,38,-1,-1,15
185,28.24178,-26.18364,East Rand Mall Taxi Rank,43,-1,33,33
186,28.119090000000003,-26.17977,Eastgate Mall Taxi Rank,39,-1,-1,45
187,28.11867,-26.18215,Eastgate Taxi Rank,39,-1,-1,45
188,28.179129999999997,-26.00374,Ebony Park Taxi Rank,51,21,36,36
189,28.156,-26.143520000000002,"Edenvale Mall, Taxi Rank",16,-1,45,45
190,28.1495,-26.13656,Edenvale Taxi Rank,16,-1,45,45
191,28.149720000000002,-26.13697,Edenvale Taxi Rank,16,-1,45,45
192,28.71712,-25.6847,Ekandustria Road Taxi Rank,6,14,0,0
193,28.205840000000002,-26.16751,Elandfontein Taxi Rank,16,22,33,33
194,28.204290000000004,-26.16619,Elandsfontain Metrorail Station Taxi Rank,16,22,33,33
195,28.20604,-26.167460000000002,Elandsfontein Station Taxi Rank,16,22,33,33
196,28.20522,-26.16845,Elandsfontein Station Taxi Rank,16,22,33,33
197,28.204629999999998,-26.16636,Elandsfontein Taxi Rank,16,22,33,33
198,28.03357,-25.78639,Elandsfontein Taxi Rank,54,23,23,23
199,28.204520000000002,-26.1663,Elandsfontein Taxi Rank,16,22,33,33
200,28.034509999999997,-25.78659,Elandsfontein Taxi Rank,54,23,23,23
201,27.905790000000003,-26.293390000000002,Eldorado Park Taxi Rank,36,-1,58,58
202,27.891920000000002,-26.2791,Eldorado Taxi Rank,36,24,58,58
203,27.96319,-25.623520000000003,Elite Trade Centre Taxi Rank,29,-1,4,4
204,27.963140000000003,-25.62349,Elite Trade Centre Taxi Rank,29,-1,4,4
205,28.058159999999997,-26.199579999999997,Ellis Park Taxi Rank,7,9,53,53
206,27.679240000000004,-26.40605,"Elsburg, South Deep Taxi Rank",64,-1,-1,6
207,29.208820000000003,-25.87627,Emalahleni Taxi Rank,24,-1,-1,0
208,27.81833,-26.24683,Emdeni Taxi Rank,1,25,63,63
209,27.81832,-26.24875,"Emdeni Taxi Rank, Yshangisa Street",1,25,63,63
210,28.09204,-25.811420000000002,Erasmia Taxi Rank,3,-1,31,31
211,28.09239,-25.81135,Erasmia Taxi Rank,3,-1,31,31
212,28.04427,-25.55835,Erasmus Taxi Rank,9,-1,4,4
213,28.04444,-25.55874,Erasmus Taxi Rank,9,-1,4,4
214,28.23657,-26.02509,Esselen Park Taxi Rank,19,-1,32,32
215,28.478679999999997,-26.119229999999998,Etwatwa East Taxi Rank,27,-1,-1,17
216,27.85881,-26.50453,Evaton Ext 9 Taxi Rank,34,26,26,26
217,27.86174,-26.50432,Evaton Ext 9 Taxi Rank,34,26,26,26
218,27.8582,-26.50473,Evaton Ext 9 Taxi Rank,34,26,26,26
219,27.8583,-26.50485,Evaton Ext 9 Taxi Rank,34,26,26,26
220,27.85827,-26.50478,Evaton Ext 9 Taxi Rank,34,26,26,26
221,27.82638,-26.529359999999997,Evaton Mall Taxi Rank,5,-1,-1,26
222,27.82661,-26.533659999999998,Evaton Mall Taxi Rank,5,-1,-1,26
223,27.818620000000003,-26.52443,Evaton Taxi Rank,5,-1,-1,26
224,27.866429999999998,-26.45474,Ext 2 Taxi Rank,22,27,28,28
225,27.85947,-26.504109999999997,Ext 9 (Orange Farm) Taxi Rank,34,26,26,26
226,28.02015,-25.922929999999997,Extension 2 Diepsloot Taxi Rank,40,-1,12,12
227,27.869670000000003,-26.47245,Eyethu Mall Taxi Rank,34,28,27,27
228,27.869609999999998,-26.47265,Eyethu Mall Taxi Rank,34,28,27,27
229,27.86975,-26.47167,Eyethu Mall Taxi Rank,34,28,27,27
230,27.8696,-26.472590000000004,Eyethu Mall Taxi Rank,34,28,27,27
231,27.86928,-26.46971,Eyethu Mall Taxi Rank,34,28,27,27
232,27.869329999999998,-26.47014,Eyethu Mall Taxi Rank,34,28,27,27
233,27.86973,-26.472590000000004,Eyethu Mall Taxi Rank,34,28,27,27
234,28.04553,-26.2126,Faraday Taxi Rank,7,9,53,53
235,28.046440000000004,-26.21229,Faraday Taxi Rank,7,9,53,53
236,28.046470000000003,-26.212239999999998,Faraday Taxi Rank,7,9,53,53
237,27.870359999999998,-26.426440000000003,Finetown B Taxi Rank,22,-1,21,21
238,27.86249,-26.41645,"Finetown C Taxi Rank, Corner 5th Avenue and Beatrice Street",22,-1,21,21
239,27.851770000000002,-26.411270000000002,Finetown Taxi Rank,22,-1,21,21
240,27.91092,-26.17287,Florida Taxi Rank,12,-1,-1,49
241,27.91105,-26.17253,Florida Taxi Rank,12,-1,-1,49
242,27.494870000000002,-26.4944,Fochville Taxi Rank,41,-1,6,6
243,27.494870000000002,-26.494429999999998,Fochville Taxi Rank,41,-1,6,6
244,28.09988,-25.89002,Forest Hill City Mall Taxi Rank,25,-1,31,31
245,28.00951,-26.018320000000003,Fourways Crossin Taxi Rank,58,29,47,47
246,28.00982,-26.01594,Fourways Crossing Taxi Rank,58,29,47,47
247,28.00412,-26.01683,Fourways Taxi Rank,58,29,47,47
248,28.00412,-26.01685,Fourways Taxi Rank,58,29,47,47
249,28.00409,-26.01707,Fourways Taxi Rank,58,29,47,47
250,28.012190000000004,-25.62049,Ga-Rankuwa Hospital (Main Gate) Taxi Rank,29,-1,4,4
251,28.006759999999996,-25.61891,Ga-Rankuwa Taxi Rank,29,-1,4,4
252,28.00698,-25.619529999999997,Garankuwa Taxi Rank,29,-1,4,4
253,28.16672,-26.21061,Germiston Station Taxi Rank,44,30,35,35
254,28.170270000000002,-26.21155,Germiston Taxi Rank,44,30,35,35
255,28.169040000000003,-26.21203,Germiston Taxi Rank,44,30,35,35
257,28.17022,-26.21151,Germiston Taxi Rank,44,30,35,35
258,28.16865,-26.21145,Germiston Taxi Rank,44,30,35,35
259,28.16862,-26.2122,Germiston Taxi Rank,44,30,35,35
260,28.16928,-26.21203,Germiston Taxi Rank,44,30,35,35
261,28.170240000000003,-26.21173,Germiston Taxi Rank,44,30,35,35
263,28.16762,-26.21123,Germiston Taxi Rank,44,30,35,35
264,28.16872,-26.21229,Germiston Taxi Rank,44,30,35,35
266,28.169109999999996,-26.21269,Germiston Taxi Rank,44,30,35,35
267,28.16902,-26.21199,GermistonTaxi Rank,44,30,35,35
268,28.05045,-26.268559999999997,Glen Mall Taxi Rank,7,-1,-1,53
269,28.01053,-26.23752,Gold Reef City Taxi Rank,7,-1,53,53
270,28.21875,-26.34215,Goldspot Taxi Rank Vosloorus,30,31,42,42
271,27.863490000000002,-26.425729999999998,Grasmere Station Taxi Rank,22,-1,21,21
272,27.92404,-26.16385,Green Taxi Rank,12,-1,-1,49
273,28.13268,-26.39718,Greenfields Taxi Rank,56,-1,20,20
274,28.142409999999998,-26.11979,Greenstone Shopping Centre Taxi Rank,16,-1,45,45
275,28.281270000000003,-25.40723,Hammanskraal Station Taxi Rank,13,-1,1,1
276,28.28061,-25.40914,Hammanskraal Station Taxi Rank,13,-1,1,1
277,28.2825,-25.40629,Hammanskraal Taxi Rank,13,-1,1,1
278,28.2825,-25.40604,Hammanskraal Taxi Rank,13,-1,1,1
279,28.05102,-26.19685,Hancock Street Taxi Rank (Hillbrow),7,9,53,53
280,28.35995,-26.502570000000002,Heidelberg Taxi Rank,47,-1,-1,13
281,27.95712,-26.20498,Highgate B Taxi Rank,20,-1,-1,61
282,28.04857,-26.187160000000002,Hillbrow Taxi Rank,7,9,53,53
